stimulus	stimulus.lemma	stimulus.freq	in_test	in_cogalex	norm	FIRST	FIRST.count	FIRST.lemma	FIRST.freq	HAPAX	HAPAX.count	HAPAX.lemma	HAPAX.freq	RANDOM	RANDOM.count	RANDOM.lemma	RANDOM.freq
attach	attach_v	439387	FALSE	TRUE	USF	staple	16	staple_n	35833	sew	2	sew_v	41826	gel	0	gel_n	46195
attack	attack_n	1009499	FALSE	TRUE	USF	dog	24	dog_n	1284045	fear	2	fear_n	661462	soon	0	soon_r	1536232
attempt	attempt_n	760031	FALSE	FALSE	USF	try	146	try_v	5322749	go	2	go_v	15724552	known	0	know_v	11783600
attend	attend_v	1001064	FALSE	FALSE	USF	go	38	go_v	15724552	help	2	help_v	5469768	great	0	great_j	6512944
attendance	attendance_n	165730	FALSE	FALSE	USF	school	21	school_n	4196967	arrive	2	arrive_v	1014442	allowed	0	allow_v	3529173
attention	attention_n	1116904	FALSE	TRUE	USF	span	39	span_n	81642	conscious	2	conscious_j	160584	lecture	0	lecture_n	265373
attic	attic_n	31892	TRUE	FALSE	USF	basement	31	basement_n	88394	junk	2	junk_n	76939	baseball	0	baseball_n	119688
attire	attire_n	20422	FALSE	FALSE	USF	clothes	99	clothes_n	295067	proper	2	proper_j	575351	captain	0	captain_n	137009
attitude	attitude_n	519529	FALSE	FALSE	USF	bad	33	bad_j	2724059	idea	2	idea_n	3219791	test	0	test_n	1452770
attorney	attorney_n	241280	FALSE	TRUE	USF	lawyer	54	lawyer_n	430370	rich	2	rich_j	665415	treatment	0	treatment_n	1304177
attractive	attractive_j	279056	FALSE	FALSE	USF	pretty	54	pretty_r	1331936	model	2	model_n	1853846	storage	0	storage_n	427815
audience	audience_n	846480	FALSE	FALSE	USF	people	34	people_n	14152518	actor	2	actor_n	398051	long	0	long_j	3187975
aunt	aunt_n	66805	FALSE	FALSE	USF	uncle	97	uncle_n	99831	relation	2	relation_n	803050	romantic	0	romantic_j	159140
aura	aura_n	26387	FALSE	TRUE	USF	light	18	light_n	1539253	air	2	air_n	1167823	strategy	0	strategy_n	998044
author	author_n	1213294	TRUE	FALSE	USF	book	73	book_n	4210995	person	2	person_n	3018081	man	0	man_n	5328279
authority	authority_n	1310714	FALSE	FALSE	USF	police	29	police_n	1375532	principle	2	principle_n	857663	steal	0	steal_v	371680
auto	auto_n	142005	TRUE	FALSE	USF	car	116	car_n	2850786	vehicle	2	vehicle_n	917558	hand	0	hand_n	2815224
automobile	automobile_n	62917	TRUE	FALSE	USF	car	105	car_n	2850786	vehicle	2	vehicle_n	917558	skill	0	skill_n	1420189
autumn	autumn_n	123166	TRUE	FALSE	USF	fall	81	fall_v	1665333	tree	2	tree_n	1009693	stress	0	stress_n	354648
avenue	avenue_n	62363	TRUE	FALSE	USF	street	103	street_z	859996	park	2	park_n	665681	policy	0	policy_n	2209367
average	average_j	622807	TRUE	TRUE	USF	normal	24	normal_j	847781	fair	2	fair_j	711807	title	0	title_n	1060482
avoid	avoid_v	1067797	FALSE	TRUE	USF	ignore	23	ignore_v	621618	accident	2	accident_n	451338	worn	0	wear_v	964808
awake	awake_j	31593	TRUE	FALSE	USF	asleep	89	asleep_r	67756	alarm	2	alarm_n	173078	ceramic	0	ceramic_j	40392
award	award_n	618463	FALSE	FALSE	USF	trophy	17	trophy_n	79521	congratulate	2	congratulate_v	69453	mixture	0	mixture_n	209696
aware	aware_j	787506	FALSE	FALSE	USF	know	25	know_v	11783600	look	2	look_v	7957212	now	0	now_r	10097714
awareness	awareness_n	357138	TRUE	TRUE	USF	alert	44	alert_n	72791	caution	2	caution_n	89290	hug	0	hug_n	40423
away	away_r	3122952	TRUE	TRUE	USF	far	34	far_r	3001561	trip	2	trip_n	848662	notes	0	note_n	1375476
awe	awe_n	43795	TRUE	FALSE	USF	amaze	19	amaze_v	132345	excitement	2	excitement_n	139891	gears	0	gear_n	249378
awesome	awesome_j	259212	FALSE	TRUE	USF	great	39	great_j	6512944	time	2	time_n	16416069	going	0	go_v	15724552
awful	awful_j	191549	FALSE	FALSE	USF	bad	45	bad_j	2724059	great	2	great_j	6512944	purpose	0	purpose_n	1359163
awkward	awkward_j	87348	TRUE	FALSE	USF	weird	26	weird_j	180005	straight	2	straight_r	385249	auto	0	auto_n	142005
ax	ax_n	9460	TRUE	FALSE	USF	tree	18	tree_n	1009693	head	2	head_n	1970990	advantage	0	advantage_n	778331
axon	axon_n	6140	TRUE	FALSE	USF	neuron	26	neuron_n	46333	flux	2	flux_n	47654	democrat	0	democrat_n	92338
baby	baby_n	778480	TRUE	TRUE	USF	child	33	child_n	5227137	kid	2	kid_n	1247241	leave	0	leave_v	4514324
back	back_r	5679680	TRUE	TRUE	USF	front	77	front_n	1075688	body	2	body_n	2406735	parking	0	parking_n	400839
backbone	backbone_n	34821	FALSE	FALSE	USF	spine	35	spine_n	85792	nerves	2	nerve_n	152537	asylum	0	asylum_n	90579
background	background_n	722673	FALSE	TRUE	USF	past	19	past_j	1336817	memory	2	memory_n	916457	tickets	0	ticket_n	519170
backpack	backpack_n	32604	FALSE	FALSE	USF	school	36	school_n	4196967	leather	2	leather_n	152666	week	0	week_n	3997942
backward	backward_r	32584	TRUE	FALSE	USF	forward	105	forward_r	1181216	movement	2	movement_n	1126399	inch	0	inch_n	462688
bacon	bacon_n	59046	TRUE	FALSE	USF	eggs	60	egg_n	385475	fat	2	fat_j	222872	cleaner	0	clean_j	568018
bacteria	bacterium_n	155374	TRUE	TRUE	USF	fungus	20	fungus_n	59459	disgusting	2	disgusting_j	48598	raft	0	raft_n	35620
bad	bad_j	2724059	TRUE	FALSE	USF	good	138	good_j	14657378	company	2	company_n	4211368	offering	0	offer_v	3326492
badge	badge_n	102943	FALSE	TRUE	USF	police	43	police_n	1375532	gold	2	gold_n	390427	bridge	0	bridge_n	385304
bag	bag_n	544448	FALSE	TRUE	USF	lunch	28	lunch_n	348873	shopping	2	shopping_n	328420	twice	0	twice_r	462175
baggage	baggage_n	42501	TRUE	TRUE	USF	luggage	59	luggage_n	58899	lost	2	lose_v	2309249	tap	0	tap_v	147403
bait	bait_n	60408	FALSE	FALSE	USF	fish	95	fish_n	710974	food	2	food_n	2420360	outstanding	0	outstanding_j	348710
bake	bake_n	29510	FALSE	FALSE	USF	cake	51	cake_n	233183	food	2	food_n	2420360	demolish	0	demolish_v	75991
baker	baker_n	24577	TRUE	FALSE	USF	bread	34	bread_n	250763	fat	2	fat_j	222872	wise	0	wise_j	211453
balance	balance_n	548891	FALSE	TRUE	USF	beam	24	beam_n	126483	juggle	2	juggle_v	23952	legend	0	legend_n	156757
balcony	balcony_n	81507	FALSE	TRUE	USF	ledge	14	ledge_n	27831	theater	2	theater_n	150549	shovels	0	shovel_n	20177
bald	bald_j	28166	TRUE	TRUE	USF	hair	22	hair_n	652065	hairless	2	hairless_j	3933	standards	0	standard_n	1340112
ball	ball_n	721480	FALSE	TRUE	USF	bat	35	bat_n	114124	jail	2	jail_n	146275	chorus	0	chorus_n	73684
ballerina	ballerina_n	6744	TRUE	TRUE	USF	dance	37	dance_n	372598	pretty	2	pretty_r	1331936	attach	0	attach_v	439387
ballet	ballet_n	49152	FALSE	FALSE	USF	dance	62	dance_n	372598	jazz	2	jazz_n	181492	circles	0	circle_n	349906
balloon	balloon_n	75285	TRUE	FALSE	USF	pop	31	pop_n	153914	rubber	2	rubber_n	123893	diamond	0	diamond_z	68510
ballot	ballot_n	136704	TRUE	FALSE	USF	vote	72	vote_n	599097	ticket	2	ticket_n	519170	true	0	true_j	1786785
ban	ban_n	188080	TRUE	FALSE	USF	deodorant	28	deodorant_n	6260	discriminate	2	discriminate_v	63944	neutron	0	neutron_n	26247
banana	banana_n	68033	TRUE	FALSE	USF	fruit	31	fruit_n	447586	skin	2	skin_n	571423	office	0	office_n	1654467
band	band_n	882702	TRUE	FALSE	USF	music	63	music_n	1832723	song	2	song_n	1130591	choices	0	choice_n	1471453
bandage	bandage_n	16066	TRUE	TRUE	USF	cut	51	cut_v	1239950	pain	2	pain_n	787573	medicine	0	medicine_n	379438
bandanna	bandanna_n	1181	FALSE	TRUE	USF	head	26	head_n	1970990	dog	2	dog_n	1284045	range	0	range_n	1782587
bandit	bandit_n	16455	TRUE	TRUE	USF	thief	24	thief_n	97270	armed	2	armed_j	170530	wisdom	0	wisdom_n	233852
bang	bang_n	59179	FALSE	FALSE	USF	gun	40	gun_n	570258	sex	2	sex_n	694125	destroyed	0	destroy_v	638283
banjo	banjo_n	15253	FALSE	TRUE	USF	guitar	56	guitar_n	275750	string	2	string_n	368738	reel	0	reel_n	45418
bank	bank_n	1224403	TRUE	FALSE	USF	money	115	money_n	3164186	loan	2	loan_n	686908	home	0	home_n	4378069
banker	banker_n	110576	FALSE	FALSE	USF	money	84	money_n	3164186	rich	2	rich_j	665415	best	0	good_j	14657378
banner	banner_n	110465	FALSE	FALSE	USF	flag	68	flag_n	327549	celebration	2	celebration_n	224915	died	0	die_v	1612156
banquet	banquet_n	28379	TRUE	FALSE	USF	dinner	26	dinner_n	395652	meal	2	meal_n	502109	police	0	police_n	1375532
baptist	baptist_n	26481	FALSE	FALSE	USF	church	41	church_n	1322101	religious	2	religious_j	787731	accidents	0	accident_n	451338
bar	bar_n	841598	FALSE	FALSE	USF	drink	57	drink_n	428140	dance	2	dance_n	372598	attention	0	attention_n	1116904
barbecue	barbecue_n	34268	FALSE	TRUE	USF	chicken	38	chicken_n	248633	dad	2	dad_n	249354	squeeze	0	squeeze_v	104550
bargain	bargain_n	99390	FALSE	TRUE	USF	sale	40	sale_n	1354868	trade	2	trade_n	813580	status	0	status_n	637430
bark	bark_n	46039	FALSE	FALSE	USF	dog	82	dog_n	1284045	yell	2	yell_v	93736	attract	0	attract_v	494631
barley	barley_n	27007	FALSE	TRUE	USF	wheat	32	wheat_n	107703	cereal	2	cereal_n	53098	wed	0	wed_v	48548
barn	barn_n	74440	FALSE	TRUE	USF	hay	24	hay_n	48891	shed	2	shed_v	139575	temper	0	temper_n	38583
barracuda	barracuda_n	2167	TRUE	FALSE	USF	fish	46	fish_n	710974	fast	2	fast_r	630657	floor	0	floor_n	879925
barrel	barrel_n	129357	FALSE	FALSE	USF	beer	28	beer_n	322852	wheel	2	wheel_n	443565	photograph	0	photograph_n	421650
barrier	barrier_n	269685	TRUE	FALSE	USF	wall	49	wall_n	966743	sound	2	sound_n	913500	danger	0	danger_n	424918
bartender	bartender_n	16407	TRUE	TRUE	USF	drink	101	drink_n	428140	fun	2	fun_n	1011589	succeed	0	succeed_v	382654
barter	barter_n	9436	FALSE	TRUE	USF	trade	59	trade_n	813580	boat	2	boat_n	509259	sweet	0	sweet_j	322632
base	base_n	718498	FALSE	TRUE	USF	baseball	37	baseball_n	119688	chemistry	2	chemistry_n	131298	jack	0	jack_n	47624
baseball	baseball_n	119688	TRUE	TRUE	USF	bat	46	bat_n	114124	boring	2	boring_j	116965	opera	0	opera_n	98669
basement	basement_n	88394	TRUE	TRUE	USF	attic	22	attic_n	31892	odor	2	odor_n	27476	cord	0	cord_n	86707
bashful	bashful_j	2264	FALSE	FALSE	USF	shy	111	shy_j	56054	blush	2	blush_n	14939	calendar	0	calendar_n	183427
basic	basic_j	888179	TRUE	TRUE	USF	simple	28	simple_j	1476033	knowledge	2	knowledge_n	1464520	together	0	together_r	2441610
basket	basket_n	109329	TRUE	FALSE	USF	weave	30	weave_v	102067	garbage	2	garbage_n	74164	printer	0	printer_n	171458
bass	bass_n	166975	FALSE	TRUE	USF	fish	47	fish_n	710974	radio	2	radio_n	567364	exist	0	exist_v	1382919
bassinet	bassinet_n	1316	FALSE	FALSE	USF	baby	72	baby_n	778480	cradle	2	cradle_n	23283	novel	0	novel_n	549527
bat	bat_n	114124	TRUE	FALSE	USF	ball	32	ball_n	721480	hair	2	hair_n	652065	checking	0	check_v	1272482
bath	bath_n	178272	FALSE	TRUE	USF	shower	55	shower_n	265913	towel	2	towel_n	106523	questionnaire	0	questionnaire_n	97732
bathroom	bathroom_n	298265	TRUE	TRUE	USF	toilet	47	toilet_n	208355	mirror	2	mirror_n	195641	whistle	0	whistle_n	53617
bathtub	bathtub_n	14816	TRUE	FALSE	USF	shower	37	shower_n	265913	bathroom	2	bathroom_n	298265	backward	0	backward_r	32584
battery	battery_n	410021	FALSE	TRUE	USF	car	29	car_n	2850786	game	2	game_n	3622416	fresh	0	fresh_j	553628
battle	battle_n	577175	TRUE	FALSE	USF	war	69	war_n	1734765	death	2	death_n	1767563	politician	0	politician_n	390116
bay	bay_n	153033	FALSE	TRUE	USF	water	52	water_n	2928150	front	2	front_n	1075688	enough	0	enough_r	1669316
beach	beach_n	478465	FALSE	FALSE	USF	sand	65	sand_n	243003	coast	2	coast_n	304843	terrible	0	terrible_j	281729
bead	bead_n	58372	FALSE	TRUE	USF	necklace	78	necklace_n	29492	dress	2	dress_n	248225	kite	0	kite_n	26599
beaker	beaker_n	5166	TRUE	FALSE	USF	chemistry	42	chemistry_n	131298	cup	2	cup_z	277943	tile	0	tile_n	112145
beam	beam_n	126483	FALSE	FALSE	USF	light	65	light_n	1539253	board	2	board_n	1114330	plane	0	plane_n	383149
bean	bean_n	148451	TRUE	FALSE	USF	green	22	green_j	659618	jumping	2	jump_v	404864	print	0	print_n	415777
beans	bean_n	148451	TRUE	TRUE	USF	rice	23	rice_n	157002	potatoes	2	potato_n	159121	okay	0	okay_j	185242
bear	bear_v	1387487	FALSE	TRUE	USF	animal	27	animal_n	944969	tree	2	tree_n	1009693	metal	0	metal_n	429577
beard	beard_n	45242	TRUE	TRUE	USF	mustache	45	mustache_n	7355	santa	2	santa_n	3434	violet	0	violet_z	13188
beast	beast_n	133171	FALSE	TRUE	USF	animal	66	animal_n	944969	mean	2	mean_v	4153282	collected	0	collect_v	723165
beat	beat_v	576837	FALSE	TRUE	USF	hit	38	hit_v	999418	heart	2	heart_n	1449265	sisters	0	sister_n	440111
beautiful	beautiful_j	906528	TRUE	FALSE	USF	pretty	56	pretty_r	1331936	woman	2	woman_n	3564520	cross	0	cross_n	318562
beauty	beauty_n	372900	TRUE	FALSE	USF	beast	34	beast_n	133171	charm	2	charm_n	109832	bees	0	bee_n	179691
beaver	beaver_n	13306	FALSE	FALSE	USF	dam	38	dam_n	71091	fur	2	fur_n	60397	ambulance	0	ambulance_n	71426
become	become_v	5250723	FALSE	FALSE	USF	be	19	be_v	318730109	do	2	do_v	44809589	not	0	not_r	37860117
bed	bed_n	778945	FALSE	FALSE	USF	sleep	81	sleep_n	251152	bug	2	bug_n	227182	maximum	0	maximum_j	294437
bedroom	bedroom_n	438947	FALSE	FALSE	USF	bed	49	bed_n	778945	master	2	master_n	443569	sound	0	sound_n	913500
bee	bee_n	179691	FALSE	FALSE	USF	sting	46	sting_n	30801	wasp	2	wasp_n	25302	crayon	0	crayon_n	11333
beef	beef_n	114262	FALSE	TRUE	USF	cow	48	cow_n	152812	turkey	2	turkey_n	62898	delicious	0	delicious_j	158889
beer	beer_n	322852	TRUE	TRUE	USF	drink	32	drink_n	428140	taste	2	taste_n	343719	bills	0	bill_n	912400
beet	beet_n	19292	TRUE	FALSE	USF	red	56	red_j	758043	fruit	2	fruit_n	447586	action	0	action_n	2289730
beg	beg_v	135583	FALSE	TRUE	USF	plead	45	plead_v	103388	hungry	2	hungry_j	122815	drama	0	drama_n	244105
beggar	beggar_n	20055	TRUE	FALSE	USF	poor	51	poor_j	1137653	rich	2	rich_j	665415	types	0	type_n	2310046
begin	begin_v	2888791	FALSE	FALSE	USF	end	70	end_n	3373754	finish	2	finish_v	916803	added	0	add_v	3315870
beginner	beginner_n	76660	TRUE	FALSE	USF	novice	30	novice_n	56119	loser	2	loser_n	60056	tie	0	tie_n	213772
beginning	beginning_n	625022	FALSE	FALSE	USF	end	109	end_n	3373754	first	2	first_j	8065915	lives	0	life_n	6006471
behavior	behavior_n	542195	TRUE	FALSE	USF	act	17	act_z	935647	pattern	2	pattern_n	737002	politics	0	politics_n	547260
being	be_v	318730109	TRUE	FALSE	USF	human	50	human_j	2036587	body	2	body_n	2406735	finished	0	finish_v	916803
belief	belief_n	679143	TRUE	TRUE	USF	religion	30	religion_n	699859	none	2	none_n	693839	sex	0	sex_n	694125
believe	believe_v	3364416	TRUE	FALSE	USF	truth	15	truth_n	972613	religion	2	religion_n	699859	sky	0	sky_n	344665
bell	bell_n	140051	TRUE	TRUE	USF	ring	59	ring_n	351951	gold	2	gold_n	390427	definition	0	definition_n	525960
belly	belly_n	71546	FALSE	TRUE	USF	stomach	58	stomach_n	147208	tight	2	tight_j	233043	calculate	0	calculate_v	278531
belong	belong_v	439342	TRUE	TRUE	USF	group	13	group_n	4077506	love	2	love_v	2404845	out	0	out_r	14282179
belt	belt_n	187665	TRUE	FALSE	USF	pants	39	pants_n	94059	rope	2	rope_n	123541	snail	0	snail_n	41350
bench	bench_n	138812	FALSE	TRUE	USF	sit	41	sit_v	1543515	hard	2	hard_j	2022631	buying	0	buy_v	2490183
bend	bend_v	143387	FALSE	TRUE	USF	break	40	break_v	1509441	strong	2	strong_j	1741015	sheet	0	sheet_n	380310
benefit	benefit_n	1528039	FALSE	TRUE	USF	help	34	help_v	5469768	better	2	good_j	14657378	things	0	thing_n	7683598
bent	bend_v	143387	FALSE	FALSE	USF	straight	31	straight_r	385249	leg	2	leg_n	541282	bottom	0	bottom_n	482341
best	good_j	14657378	TRUE	FALSE	USF	worst	75	bad_j	2724059	least	2	least_j	2561435	mountains	0	mountain_n	453080
bet	bet_v	193628	FALSE	TRUE	USF	gamble	57	gamble_n	21717	deal	2	deal_n	1119151	mustard	0	mustard_n	21644
better	good_j	14657378	TRUE	FALSE	USF	worse	80	bad_j	2724059	yet	2	yet_r	2530329	nights	0	night_n	2234182
beverage	beverage_n	64150	TRUE	FALSE	USF	drink	69	drink_n	428140	cold	2	cold_j	573528	age	0	age_n	1797213
beware	beware_v	50997	FALSE	FALSE	USF	dog	53	dog_n	1284045	fright	2	fright_n	13560	nations	0	nation_n	1069616
bias	bias_n	159354	TRUE	FALSE	USF	prejudice	20	prejudice_n	109968	partial	2	partial_j	127790	jewel	0	jewel_n	43069
bible	bible_n	261120	TRUE	FALSE	USF	god	52	god_n	396306	read	2	read_v	3604321	balance	0	balance_n	548891
bicycle	bicycle_n	98605	FALSE	TRUE	USF	ride	34	ride_n	344852	vehicle	2	vehicle_n	917558	goal	0	goal_n	1332249
big	big_j	3396154	TRUE	FALSE	USF	small	94	small_j	3957736	dog	2	dog_n	1284045	ways	0	way_n	9559871
bike	bike_n	428468	FALSE	TRUE	USF	ride	42	ride_n	344852	trail	2	trail_n	300254	temperature	0	temperature_n	614454
bill	bill_n	912400	TRUE	TRUE	USF	money	27	money_n	3164186	note	2	note_n	1375476	paid	0	pay_v	3355712
billboard	billboard_n	28163	TRUE	FALSE	USF	sign	27	sign_n	924404	board	2	board_n	1114330	stores	0	store_n	866224
binder	binder_n	15836	FALSE	TRUE	USF	folder	49	folder_n	172832	bend	2	bend_v	143387	pepper	0	pepper_n	91291
biologist	biologist_n	46672	FALSE	FALSE	USF	science	33	science_n	1282805	water	2	water_n	2928150	body	0	body_n	2406735
biology	biology_n	140788	FALSE	FALSE	USF	science	27	science_n	1282805	teacher	2	teacher_n	1313284	person	0	person_n	3018081
bird	bird_n	626727	FALSE	TRUE	USF	fly	42	fly_v	742469	house	2	house_n	2417783	lie	0	lie_v	798116
birds	bird_n	626727	TRUE	TRUE	USF	fly	49	fly_v	742469	trees	2	tree_n	1009693	stay	0	stay_v	1542977
birth	birth_n	500019	TRUE	TRUE	USF	death	45	death_n	1767563	hospital	2	hospital_n	794916	computer	0	computer_n	1384473
birthday	birthday_n	252376	FALSE	TRUE	USF	party	35	party_n	2125883	boy	2	boy_n	958296	station	0	station_n	886468
biscuit	biscuit_n	46521	FALSE	FALSE	USF	bread	34	bread_n	250763	chicken	2	chicken_n	248633	pocket	0	pocket_n	259872
bishop	bishop_n	149708	FALSE	TRUE	USF	church	39	church_n	1322101	shop	2	shop_n	915358	moral	0	moral_j	461255
bison	bison_n	8756	FALSE	FALSE	USF	buffalo	58	buffalo_n	20138	moose	2	moose_n	11509	fragrance	0	fragrance_n	29647
bit	bit_n	2779236	TRUE	TRUE	USF	bite	22	bite_n	111429	smell	2	smell_n	131196	imaginary	0	imaginary_j	54415
bite	bite_n	111429	FALSE	TRUE	USF	dog	40	dog_n	1284045	size	2	size_n	1347879	obtain	0	obtain_v	815263
bitter	bitter_j	113102	FALSE	FALSE	USF	sweet	60	sweet_j	322632	salt	2	salt_n	241734	river	0	river_n	542048
bizarre	bizarre_j	100373	TRUE	FALSE	USF	strange	41	strange_j	406811	market	2	market_n	2423242	equal	0	equal_j	439746
black	black_j	1200800	FALSE	FALSE	USF	white	78	white_j	1207222	beautiful	2	beautiful_j	906528	capture	0	capture_v	471200
blackberry	blackberry_n	21922	TRUE	TRUE	USF	fruit	31	fruit_n	447586	black	2	black_j	1200800	correct	0	correct_j	602317
blackboard	blackboard_n	13931	FALSE	FALSE	USF	chalk	100	chalk_n	30347	jungle	2	jungle_n	62930	floater	0	floater_n	4291
blackmail	blackmail_n	11091	FALSE	TRUE	USF	money	22	money_n	3164186	mean	2	mean_v	4153282	only	0	only_r	9350164
blade	blade_n	130621	TRUE	FALSE	USF	knife	44	knife_n	161542	blood	2	blood_n	853677	sausage	0	sausage_n	55203
blame	blame_v	350062	TRUE	TRUE	USF	accuse	27	accuse_v	307778	rain	2	rain_n	336628	hallway	0	hallway_n	51821
blank	blank_j	97885	FALSE	TRUE	USF	empty	50	empty_j	308154	absent	2	absent_j	93289	laundry	0	laundry_n	73781
blanket	blanket_n	99464	FALSE	FALSE	USF	warm	42	warm_j	476074	beach	2	beach_n	478465	controls	0	control_n	1910410
blast	blast_n	93250	TRUE	TRUE	USF	explosion	18	explosion_n	151958	cannon	2	cannon_n	43810	cardboard	0	cardboard_n	36435
blaze	blaze_n	21464	FALSE	FALSE	USF	fire	126	fire_n	995751	hot	2	hot_j	749308	bright	0	bright_j	433050
bleach	bleach_n	14167	TRUE	TRUE	USF	white	63	white_j	1207222	laundry	2	laundry_n	73781	objects	0	object_n	1051399
blend	blend_n	90760	FALSE	FALSE	USF	mix	83	mix_n	339869	combine	2	combine_v	619074	matter	0	matter_n	1962223
blender	blender_n	19942	TRUE	FALSE	USF	mix	28	mix_n	339869	combine	2	combine_v	619074	radio	0	radio_n	567364
bless	bless_v	202888	TRUE	TRUE	USF	god	58	god_n	396306	bible	2	bible_n	261120	letter	0	letter_n	1301641
blessing	blessing_n	144372	TRUE	FALSE	USF	god	32	god_n	396306	wedding	2	wedding_n	371927	trade	0	trade_n	813580
blind	blind_j	198367	FALSE	TRUE	USF	bat	25	bat_n	114124	fold	2	fold_n	71172	greeks	0	greeks_z	49386
blinds	blind_n	40629	TRUE	TRUE	USF	window	38	window_n	1004730	glasses	2	glass_n	561017	sing	0	sing_v	437976
block	block_n	537182	TRUE	TRUE	USF	brick	15	brick_n	159736	ice	2	ice_n	434943	unlawful	0	unlawful_j	59842
blockade	blockade_n	27452	FALSE	TRUE	USF	stop	23	stop_v	1927630	car	2	car_n	2850786	field	0	field_n	1772007
blocks	block_n	537182	TRUE	FALSE	USF	building	37	building_n	1733109	kids	2	kid_n	1247241	english	0	english_j	723219
blonde	blonde_j	33332	TRUE	FALSE	USF	brunette	35	brunette_n	4595	airhead	2	airhead_n	1810	jobless	0	jobless_j	13235
blood	blood_n	853677	TRUE	FALSE	USF	red	60	red_j	758043	skin	2	skin_n	571423	codes	0	code_n	1044533
bloom	bloom_z	28259	FALSE	FALSE	USF	flower	89	flower_n	373679	open	2	open_j	1569726	gifts	0	gift_n	555344
blossom	blossom_n	25688	FALSE	TRUE	USF	flower	67	flower_n	373679	mature	2	mature_j	122084	research	0	research_n	2695207
blot	blot_n	8994	TRUE	TRUE	USF	ink	67	ink_n	96054	stain	2	stain_n	46271	unpleasant	0	unpleasant_j	68535
blouse	blouse_n	12665	TRUE	FALSE	USF	shirt	101	shirt_n	190911	wear	2	wear_v	964808	sunday	0	sunday_n	48073
blow	blow_n	148194	TRUE	TRUE	USF	wind	23	wind_n	547393	dry	2	dry_j	373637	late	0	late_j	2264699
blubber	blubber_n	1636	FALSE	FALSE	USF	fat	87	fat_j	222872	butt	2	butt_n	59277	terrorist	0	terrorist_j	157264
blue	blue_j	492414	TRUE	FALSE	USF	sky	40	sky_n	344665	moon	2	moon_n	216517	loan	0	loan_n	686908
blueberry	blueberry_n	19864	TRUE	FALSE	USF	muffin	48	muffin_n	24148	cherry	2	cherry_z	33081	dizzy	0	dizzy_j	16299
bluejay	bluejay_n	203	FALSE	FALSE	USF	bird	107	bird_n	626727	blue	2	blue_j	492414	edge	0	edge_n	609820
blueprint	blueprint_n	33876	TRUE	FALSE	USF	house	36	house_n	2417783	design	2	design_n	1852949	sport	0	sport_n	713620
